/net07 X,/net07 Y,/net7 X,/net7 Y,/net5 X,/net5 Y,/net4 X,/net4 Y
5.5707182806e-09,0.9158630691529769,5.5707182806e-09,0.004779116309943167,5.5707182806e-09,0.8644799017547918,5.5707182806e-09,-0.01866811958731795
5.5777720613e-09,0.9093728279067065,5.5777720613e-09,0.007070139957304386,5.5777720613e-09,0.865251592361294,5.5777720613e-09,-0.01963479211345987
5.5859380043e-09,0.9050791656728225,5.5859380043e-09,0.00897656781599567,5.5859380043e-09,0.8703611840771308,5.5859380043e-09,-0.02512659475702403
5.5922132011e-09,0.9044578884643341,5.5922132011e-09,0.009652750440983097,5.5922132011e-09,0.8760272813565971,5.5922132011e-09,-0.03113668684557406
5.598471588699999e-09,0.9061238605834561,5.598471588699999e-09,0.009665335852764526,5.598471588699999e-09,0.8817557490550497,5.598471588699999e-09,-0.03720344517297249
5.6045301375e-09,0.9092960297935361,5.6045301375e-09,0.009217946276971239,5.6045301375e-09,0.8864196224935349,5.6045301375e-09,-0.04216920146795929
5.6110958646e-09,0.9135121028264824,5.6110958646e-09,0.008406827498529864,5.6110958646e-09,0.8896887823694969,5.6110958646e-09,-0.04573601831311919
5.6185162701e-09,0.918342468523318,5.6185162701e-09,0.007384087719249501,5.6185162701e-09,0.8902984645607656,5.6185162701e-09,-0.04667090107870455
5.6266714957e-09,0.9226872066446496,5.6266714957e-09,0.00651700997527323,5.6266714957e-09,0.8870356458062756,5.6266714957e-09,-0.04380039204888189
5.6342947409e-09,0.925212236662649,5.6342947409e-09,0.006239895675025814,5.6342947409e-09,0.8815633189900073,5.6342947409e-09,-0.03876073947303768
5.6417181e-09,0.9259845050127075,5.6417181e-09,0.006478645216303446,5.6417181e-09,0.8756376206312195,5.6417181e-09,-0.03332538743211947
5.648499643399999e-09,0.9253924484327359,5.648499643399999e-09,0.006982123853820511,5.648499643399999e-09,0.8705870191804465,5.648499643399999e-09,-0.02877472243916412
5.6562598523e-09,0.9236569589034618,5.6562598523e-09,0.007679204108913888,5.6562598523e-09,0.8659983424980746,5.6562598523e-09,-0.02480091239773893
5.6652080158e-09,0.9209176869173196,5.6652080158e-09,0.008282183137755268,5.6652080158e-09,0.8633931329851969,5.6652080158e-09,-0.02295707641646963
5.6740446219e-09,0.9184025768304469,5.6740446219e-09,0.008454142082862723,5.6740446219e-09,0.8637832017751846,5.6740446219e-09,-0.02422145934962496
5.6869189913e-09,0.916761336623978,5.6869189913e-09,0.008064025620776372,5.6869189913e-09,0.8674092470543155,5.6869189913e-09,-0.02947423362498768
